record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
3881,1294,2023,Good,82,,,98.8
3882,1294,2024,Requires Improvement,61,,,93.8
3883,1295,2022,Good,72,,,92.6
3884,1295,2023,Good,74,,,85.5
3885,1295,2024,Good,81,,,98.6
3886,1296,2022,Requires Improvement,57,,,93.9
3887,1296,2023,Outstanding,94,,,98.5
3888,1296,2024,Good,72,,,85.7
3889,1297,2022,Good,84,,,92.8
3890,1297,2023,Requires Improvement,51,,,91.3
3891,1297,2024,Good,79,,,88.7
3892,1298,2022,Good,68,,,90.1
3893,1298,2023,Good,82,,,88.9
3894,1298,2024,Good,71,,,97.4
3895,1299,2022,Good,68,,,93.3
3896,1299,2023,Inadequate,30,,,95.6
3897,1299,2024,Good,77,,,96.2
3898,1300,2022,Good,68,,,96.5
3899,1300,2023,Good,84,,,94.5
3900,1300,2024,Good,72,,,97.9
3901,1301,2022,Outstanding,92,,,92.4
3902,1301,2023,Good,66,,,94.6
3903,1301,2024,Good,81,,,90.7
3904,1302,2022,Good,76,,,93.2
3905,1302,2023,Outstanding,94,,,91.2
3906,1302,2024,Good,68,,,88.3
3907,1303,2022,Good,74,,,90.3
3908,1303,2023,Good,80,,,92.5
3909,1303,2024,Good,70,,,90.3
3910,1304,2022,Outstanding,100,,,90.2
3911,1304,2023,Outstanding,88,,,85.3
3912,1304,2024,Good,67,,,95.1
3913,1305,2022,Outstanding,86,,,87.9
3914,1305,2023,Good,77,,,93.9
3915,1305,2024,Good,70,,,94.5
3916,1306,2022,Good,65,,,85.1
3917,1306,2023,Outstanding,95,,,88.8
3918,1306,2024,Good,77,,,90.1
3919,1307,2022,Outstanding,100,,,89.8
3920,1307,2023,Requires Improvement,64,,,91.6
3921,1307,2024,Inadequate,26,,,95.9
3922,1308,2022,Good,79,,,97.8
3923,1308,2023,Good,72,,,98.3
3924,1308,2024,Good,71,,,94.7
3925,1309,2022,Outstanding,85,,,90.2
3926,1309,2023,Good,79,,,97.4
3927,1309,2024,Outstanding,100,,,88.5
3928,1310,2022,Outstanding,88,,,87.6
3929,1310,2023,Good,65,,,98.3
3930,1310,2024,Good,78,,,91.1
3931,1311,2022,Outstanding,90,,,94.6
3932,1311,2023,Good,75,,,91.5
3933,1311,2024,Good,71,,,95.8
3934,1312,2022,Outstanding,86,,,94.7
3935,1312,2023,Good,82,,,92.3
3936,1312,2024,Good,74,,,85.4
3937,1313,2022,Good,83,,,91.2
3938,1313,2023,Outstanding,99,,,94.1
3939,1313,2024,Outstanding,91,,,97.6
3940,1314,2022,Good,80,,,96.7
3941,1314,2023,Requires Improvement,58,,,98.7
3942,1314,2024,Outstanding,100,,,85.6
3943,1315,2022,Good,73,,,97.0
3944,1315,2023,Good,80,,,91.2
3945,1315,2024,Good,73,,,91.5
3946,1316,2022,Requires Improvement,57,,,97.8
3947,1316,2023,Requires Improvement,58,,,87.0
3948,1316,2024,Good,80,,,92.2
3949,1317,2022,Good,70,,,87.0
3950,1317,2023,Good,65,,,95.5
3951,1317,2024,Requires Improvement,51,,,97.5
3952,1318,2022,Good,70,,,86.2
3953,1318,2023,Good,77,,,89.9
3954,1318,2024,Good,84,,,90.1
3955,1319,2022,Outstanding,87,,,86.6
3956,1319,2023,Requires Improvement,46,,,98.0
3957,1319,2024,Good,73,,,88.0
3958,1320,2022,Good,76,,,91.8
3959,1320,2023,Good,65,,,93.8
3960,1320,2024,Outstanding,86,,,98.9
3961,1321,2022,Good,73,,,92.1
3962,1321,2023,Requires Improvement,47,,,93.1
3963,1321,2024,Outstanding,97,,,96.3
3964,1322,2022,Outstanding,95,,,95.9
3965,1322,2023,Good,71,,,86.7
3966,1322,2024,Outstanding,87,,,95.9
3967,1323,2022,Requires Improvement,58,,,95.7
3968,1323,2023,Good,81,,,90.4
3969,1323,2024,Requires Improvement,56,,,96.2
3970,1324,2022,Good,69,,,89.4
3971,1324,2023,Outstanding,85,,,91.1
3972,1324,2024,Good,78,,,86.2
3973,1325,2022,Good,72,,,90.8
3974,1325,2023,Outstanding,93,,,88.2
3975,1325,2024,Good,67,,,87.9
3976,1326,2022,Good,69,,,96.6
3977,1326,2023,Good,84,,,90.1
3978,1326,2024,Outstanding,85,,,92.7
3979,1327,2022,Good,65,,,97.8
3980,1327,2023,Requires Improvement,46,,,95.9
3981,1327,2024,Good,83,,,95.2
3982,1328,2022,Outstanding,96,,,98.2
3983,1328,2023,Good,75,,,89.0
3984,1328,2024,Good,81,,,96.2
3985,1329,2022,Good,67,,,88.9
3986,1329,2023,Good,81,,,91.0
3987,1329,2024,Good,69,,,93.5
3988,1330,2022,Outstanding,95,,,93.6
3989,1330,2023,Outstanding,85,,,88.9
3990,1330,2024,Good,81,,,97.1
3991,1331,2022,Inadequate,21,,,93.6
3992,1331,2023,Outstanding,91,,,87.3
3993,1331,2024,Good,84,,,98.6
3994,1332,2022,Outstanding,98,,,95.9
3995,1332,2023,Requires Improvement,50,,,93.4
3996,1332,2024,Outstanding,95,,,88.4
3997,1333,2022,Good,70,,,86.4
3998,1333,2023,Good,78,,,93.9
3999,1333,2024,Requires Improvement,62,,,92.5
4000,1334,2022,Outstanding,85,,,95.1
4001,1334,2023,Requires Improvement,48,,,89.8
4002,1334,2024,Good,76,,,93.5
4003,1335,2022,Good,79,,,91.6
4004,1335,2023,Good,68,,,85.6
4005,1335,2024,Outstanding,94,,,87.5
4006,1336,2022,Requires Improvement,57,,,91.5
4007,1336,2023,Outstanding,99,,,86.0
4008,1336,2024,Good,74,,,96.5
4009,1337,2022,Outstanding,90,,,98.1
4010,1337,2023,Requires Improvement,64,,,94.7
4011,1337,2024,Outstanding,94,,,97.8
4012,1338,2022,Good,72,,,86.9
4013,1338,2023,Good,73,,,92.6
4014,1338,2024,Good,82,,,91.4
4015,1339,2022,Requires Improvement,58,,,98.7
4016,1339,2023,Good,76,,,91.7
4017,1339,2024,Requires Improvement,47,,,89.4
4018,1340,2022,Good,83,,,96.4
4019,1340,2023,Good,75,,,95.5
4020,1340,2024,Good,71,,,85.3
4021,1341,2022,Good,80,,,86.8
4022,1341,2023,Good,68,,,89.2
4023,1341,2024,Outstanding,100,,,91.9
4024,1342,2022,Good,67,,,87.8
4025,1342,2023,Outstanding,100,,,91.4
4026,1342,2024,Good,79,,,97.8
4027,1343,2022,Good,76,,,85.8
4028,1343,2023,Good,70,,,95.8
4029,1343,2024,Good,68,,,85.7
4030,1344,2022,Outstanding,90,,,94.2
4031,1344,2023,Good,81,,,89.1
4032,1344,2024,Good,80,,,91.3
4033,1345,2022,Good,82,,,97.6
4034,1345,2023,Good,80,,,90.8
4035,1345,2024,Outstanding,85,,,90.2
4036,1346,2022,Good,75,,,91.8
4037,1346,2023,Requires Improvement,49,,,85.4
4038,1346,2024,Good,69,,,94.1
4039,1347,2022,Good,66,,,94.4
4040,1347,2023,Requires Improvement,60,,,89.4
4041,1347,2024,Good,67,,,88.9
4042,1348,2022,Good,77,,,89.9
4043,1348,2023,Good,75,,,87.1
4044,1348,2024,Good,66,,,97.3
4045,1349,2022,Inadequate,36,,,88.3
4046,1349,2023,Good,77,,,97.0
4047,1349,2024,Good,82,,,92.8
4048,1350,2022,Outstanding,97,,,89.3
4049,1350,2023,Good,67,,,90.7
4050,1350,2024,Good,78,,,86.6
4051,1351,2022,Good,65,,,94.3
4052,1351,2023,Good,78,,,90.7
4053,1351,2024,Good,65,,,96.7
4054,1352,2022,Good,65,,,89.5
4055,1352,2023,Outstanding,90,,,85.8
4056,1352,2024,Requires Improvement,59,,,88.6
4057,1353,2022,Good,68,,,98.8
4058,1353,2023,Good,83,,,94.6
4059,1353,2024,Good,68,,,93.9
4060,1354,2022,Outstanding,89,,,96.0
4061,1354,2023,Good,67,,,94.8
4062,1354,2024,Good,84,,,91.3
4063,1355,2022,Good,84,,,86.0
4064,1355,2023,Requires Improvement,45,,,96.2
4065,1355,2024,Good,72,,,87.0
4066,1356,2022,Good,83,,,92.6
4067,1356,2023,Outstanding,92,,,90.0
4068,1356,2024,Good,74,,,93.3
4069,1357,2022,Good,69,,,93.3
4070,1357,2023,Good,74,,,85.4
4071,1357,2024,Good,75,,,90.5
4072,1358,2022,Good,82,,,95.4
4073,1358,2023,Good,69,,,85.7
4074,1358,2024,Good,67,,,98.1
4075,1359,2022,Inadequate,25,,,95.8
4076,1359,2023,Outstanding,100,,,90.1
4077,1359,2024,Good,81,,,91.9
4078,1360,2022,Good,66,,,88.8
4079,1360,2023,Good,82,,,90.9
4080,1360,2024,Requires Improvement,45,,,86.3
4081,1361,2022,Good,67,,,85.2
4082,1361,2023,Good,84,,,93.5
4083,1361,2024,Requires Improvement,63,,,93.4
4084,1362,2022,Good,82,,,97.3
4085,1362,2023,Good,78,,,92.9
4086,1362,2024,Good,82,,,87.1
4087,1363,2022,Good,70,,,86.1
4088,1363,2023,Good,74,,,91.1
4089,1363,2024,Good,73,,,86.6
4090,1364,2022,Good,76,,,88.8
4091,1364,2023,Good,67,,,94.9
4092,1364,2024,Good,65,,,91.0
4093,1365,2022,Good,80,,,89.8
4094,1365,2023,Requires Improvement,64,,,86.9
4095,1365,2024,Good,80,,,85.4
4096,1366,2022,Good,82,,,91.1
4097,1366,2023,Good,77,,,87.9
4098,1366,2024,Good,73,,,91.1
4099,1367,2022,Good,70,,,97.9
4100,1367,2023,Good,69,,,97.1
4101,1367,2024,Good,66,,,90.1
4102,1368,2022,Good,82,,,93.7
4103,1368,2023,Good,84,,,97.8
4104,1368,2024,Outstanding,89,,,85.9
4105,1369,2022,Requires Improvement,51,,,88.4
4106,1369,2023,Outstanding,99,,,93.1
4107,1369,2024,Good,75,,,88.9
4108,1370,2022,Good,66,,,89.5
4109,1370,2023,Good,77,,,93.6
4110,1370,2024,Good,72,,,86.4
4111,1371,2022,Good,65,,,85.5
4112,1371,2023,Good,73,,,91.0
4113,1371,2024,Requires Improvement,57,,,98.5
4114,1372,2022,Good,70,,,92.2
4115,1372,2023,Good,84,,,98.2
4116,1372,2024,Outstanding,97,,,90.0
4117,1373,2022,Good,68,,,92.5
4118,1373,2023,Good,79,,,91.1
4119,1373,2024,Requires Improvement,56,,,86.9
4120,1374,2022,Outstanding,86,,,88.8
4121,1374,2023,Good,83,,,90.8
4122,1374,2024,Good,79,,,87.5
4123,1375,2022,Good,80,,,96.9
4124,1375,2023,Good,71,,,96.1
4125,1375,2024,Good,73,,,98.4
4126,1376,2022,Good,69,,,93.5
4127,1376,2023,Good,71,,,93.8
4128,1376,2024,Good,80,,,95.0
4129,1377,2022,Good,70,,,86.1
4130,1377,2023,Good,76,,,90.5
4131,1377,2024,Good,76,,,85.3
4132,1378,2022,Good,72,,,98.5
4133,1378,2023,Good,81,,,94.3
4134,1378,2024,Requires Improvement,60,,,85.2
4135,1379,2022,Good,70,,,94.6
4136,1379,2023,Good,82,,,94.2
4137,1379,2024,Good,84,,,90.1
4138,1380,2022,Outstanding,87,,,87.7
4139,1380,2023,Outstanding,89,,,89.5
4140,1380,2024,Outstanding,96,,,96.8
4141,1381,2022,Good,74,,,96.8
4142,1381,2023,Outstanding,86,,,86.2
4143,1381,2024,Outstanding,96,,,98.5
4144,1382,2022,Good,71,,,90.0
4145,1382,2023,Good,79,,,96.5
4146,1382,2024,Good,83,,,85.8
4147,1383,2022,Good,81,,,96.4
4148,1383,2023,Good,70,,,95.6
4149,1383,2024,Good,79,,,95.6
4150,1384,2022,Good,70,,,92.7
4151,1384,2023,Good,69,,,86.0
4152,1384,2024,Good,78,,,97.6
4153,1385,2022,Requires Improvement,50,,,93.3
4154,1385,2023,Outstanding,100,,,88.7
4155,1385,2024,Outstanding,91,,,85.3
4156,1386,2022,Good,76,,,91.1
4157,1386,2023,Outstanding,91,,,94.0
4158,1386,2024,Outstanding,90,,,95.9
4159,1387,2022,Good,68,,,90.0
4160,1387,2023,Good,74,,,96.4
4161,1387,2024,Good,65,,,97.4
4162,1388,2022,Good,80,,,93.0
4163,1388,2023,Good,84,,,97.4
4164,1388,2024,Good,67,,,90.9
4165,1389,2022,Requires Improvement,50,,,85.5
4166,1389,2023,Good,71,,,89.3
4167,1389,2024,Good,75,,,85.7
4168,1390,2022,Good,67,,,86.5
4169,1390,2023,Good,68,,,96.8
4170,1390,2024,Outstanding,93,,,93.2
4171,1391,2022,Good,76,,,91.0
4172,1391,2023,Good,66,,,85.8
4173,1391,2024,Good,80,,,95.7
4174,1392,2022,Inadequate,24,,,98.6
4175,1392,2023,Requires Improvement,46,,,87.4
4176,1392,2024,Good,69,,,89.2
4177,1393,2022,Good,82,,,87.3
4178,1393,2023,Good,65,,,91.6
4179,1393,2024,Good,68,,,97.3
4180,1394,2022,Good,77,,,88.5
4181,1394,2023,Good,67,,,87.3
4182,1394,2024,Good,84,,,88.8
4183,1395,2022,Good,68,,,90.2
4184,1395,2023,Outstanding,88,,,90.1
4185,1395,2024,Good,65,,,89.7
4186,1396,2022,Requires Improvement,57,,,95.6
4187,1396,2023,Outstanding,87,,,97.5
4188,1396,2024,Good,83,,,94.6
4189,1397,2022,Good,77,,,93.4
4190,1397,2023,Good,76,,,91.1
4191,1397,2024,Good,82,,,85.4
4192,1398,2022,Requires Improvement,59,,,97.3
4193,1398,2023,Outstanding,92,,,85.6
4194,1398,2024,Good,66,,,90.7
4195,1399,2022,Outstanding,99,,,96.1
4196,1399,2023,Good,69,,,94.9
4197,1399,2024,Requires Improvement,45,,,87.6
4198,1400,2022,Good,78,,,95.5
4199,1400,2023,Good,71,,,95.8
4200,1400,2024,Inadequate,40,,,89.9
4201,1401,2022,Inadequate,30,,,92.7
4202,1401,2023,Outstanding,87,,,86.4
4203,1401,2024,Outstanding,89,,,93.9
4204,1402,2022,Good,66,,,91.4
4205,1402,2023,Requires Improvement,54,,,91.0
4206,1402,2024,Good,77,,,94.7
4207,1403,2022,Good,66,,,94.3
4208,1403,2023,Good,75,,,96.2
4209,1403,2024,Good,67,,,88.5
4210,1404,2022,Requires Improvement,55,,,89.4
4211,1404,2023,Good,81,,,88.7
4212,1404,2024,Good,82,,,88.2
4213,1405,2022,Requires Improvement,60,,,97.4
4214,1405,2023,Outstanding,86,,,92.2
4215,1405,2024,Good,84,,,92.6
4216,1406,2022,Requires Improvement,45,,,99.0
4217,1406,2023,Good,79,,,86.7
4218,1406,2024,Good,71,,,85.8
4219,1407,2022,Outstanding,97,,,94.5
4220,1407,2023,Good,72,,,94.5
4221,1407,2024,Good,73,,,88.1
4222,1408,2022,Outstanding,94,,,92.8
4223,1408,2023,Good,69,,,95.6
4224,1408,2024,Requires Improvement,53,,,85.1
4225,1409,2022,Good,72,,,95.4
4226,1409,2023,Good,80,,,89.6
4227,1409,2024,Good,77,,,86.3
4228,1410,2022,Inadequate,24,,,95.8
4229,1410,2023,Good,80,,,93.7
4230,1410,2024,Good,71,,,95.2
4231,1411,2022,Good,75,,,86.5
4232,1411,2023,Requires Improvement,62,,,90.6
4233,1411,2024,Requires Improvement,53,,,89.1
4234,1412,2022,Good,66,,,88.6
4235,1412,2023,Good,67,,,96.9
4236,1412,2024,Good,84,,,91.2
4237,1413,2022,Good,66,,,86.4
4238,1413,2023,Outstanding,91,,,93.7
4239,1413,2024,Outstanding,99,,,98.9
4240,1414,2022,Requires Improvement,56,,,94.0
4241,1414,2023,Outstanding,86,,,89.3
4242,1414,2024,Outstanding,96,,,91.3
4243,1415,2022,Outstanding,95,,,98.6
4244,1415,2023,Outstanding,90,,,96.7
4245,1415,2024,Requires Improvement,50,,,90.0
4246,1416,2022,Good,80,,,87.0
4247,1416,2023,Good,78,,,92.3
4248,1416,2024,Outstanding,87,,,85.3
4249,1417,2022,Requires Improvement,47,,,91.4
4250,1417,2023,Good,70,,,95.8
4251,1417,2024,Good,66,,,90.2
4252,1418,2022,Outstanding,96,,,97.4
4253,1418,2023,Outstanding,85,,,85.1
4254,1418,2024,Good,76,,,87.5
4255,1419,2022,Outstanding,89,,,90.1
4256,1419,2023,Inadequate,33,,,87.5
4257,1419,2024,Good,66,,,90.8
4258,1420,2022,Good,69,,,96.6
4259,1420,2023,Good,78,,,98.4
4260,1420,2024,Outstanding,99,,,86.1
4261,1421,2022,Outstanding,90,,,98.7
4262,1421,2023,Good,84,,,95.2
4263,1421,2024,Good,83,,,91.5
4264,1422,2022,Requires Improvement,51,,,93.7
4265,1422,2023,Good,75,,,91.7
4266,1422,2024,Outstanding,99,,,91.3
4267,1423,2022,Good,70,,,97.2
4268,1423,2023,Good,83,,,96.4
4269,1423,2024,Good,77,,,93.6
4270,1424,2022,Outstanding,98,,,95.9
4271,1424,2023,Good,66,,,97.2
4272,1424,2024,Good,70,,,94.4
4273,1425,2022,Good,70,,,90.7
4274,1425,2023,Good,71,,,93.2
4275,1425,2024,Good,77,,,97.3
4276,1426,2022,Good,76,,,98.1
4277,1426,2023,Outstanding,92,,,90.5
4278,1426,2024,Good,84,,,94.2
4279,1427,2022,Requires Improvement,61,,,89.5
4280,1427,2023,Good,71,,,88.1
4281,1427,2024,Good,76,,,86.8
4282,1428,2022,Requires Improvement,51,,,98.8
4283,1428,2023,Outstanding,87,,,88.3
4284,1428,2024,Good,84,,,85.6
4285,1429,2022,Good,80,,,99.0
4286,1429,2023,Good,79,,,96.4
4287,1429,2024,Good,80,,,89.8
4288,1430,2022,Outstanding,92,,,92.7
4289,1430,2023,Good,82,,,87.3
4290,1430,2024,Inadequate,22,,,92.4
4291,1431,2022,Good,74,,,85.2
4292,1431,2023,Good,81,,,97.3
4293,1431,2024,Good,82,,,87.5
4294,1432,2022,Good,68,,,91.1
4295,1432,2023,Requires Improvement,58,,,90.4
4296,1432,2024,Outstanding,92,,,93.0
4297,1433,2022,Good,69,,,94.1
4298,1433,2023,Good,68,,,88.6
4299,1433,2024,Good,66,,,98.8
4300,1434,2022,Outstanding,96,,,96.3
4301,1434,2023,Outstanding,93,,,92.9
4302,1434,2024,Good,76,,,89.4
4303,1435,2022,Good,71,,,92.8
4304,1435,2023,Good,65,,,90.1
4305,1435,2024,Good,67,,,98.0
4306,1436,2022,Good,72,,,95.7
4307,1436,2023,Good,80,,,89.1
4308,1436,2024,Requires Improvement,64,,,89.1
4309,1437,2022,Good,84,,,88.1
4310,1437,2023,Good,70,,,88.3
4311,1437,2024,Inadequate,42,,,89.8
4312,1438,2022,Good,72,,,86.5
4313,1438,2023,Good,72,,,94.0
4314,1438,2024,Good,78,,,86.9
4315,1439,2022,Outstanding,97,,,96.3
4316,1439,2023,Outstanding,87,,,88.0
4317,1439,2024,Good,69,,,87.9
4318,1440,2022,Good,65,,,86.0
4319,1440,2023,Good,67,,,93.6
4320,1440,2024,Requires Improvement,51,,,97.3
4321,1441,2022,Good,79,,,89.3
4322,1441,2023,Requires Improvement,47,,,88.6
4323,1441,2024,Good,71,,,85.6
4324,1442,2022,Requires Improvement,46,,,90.4
4325,1442,2023,Inadequate,32,,,96.3
4326,1442,2024,Good,65,,,97.7
4327,1443,2022,Good,70,,,93.8
4328,1443,2023,Good,84,,,85.2
4329,1443,2024,Good,84,,,92.5
4330,1444,2022,Requires Improvement,48,,,95.0
4331,1444,2023,Requires Improvement,52,,,98.9
4332,1444,2024,Requires Improvement,58,,,91.7
4333,1445,2022,Good,70,,,85.1
4334,1445,2023,Good,65,,,96.3
4335,1445,2024,Good,70,,,92.7
4336,1446,2022,Good,68,,,95.0
4337,1446,2023,Good,65,,,91.1
4338,1446,2024,Good,76,,,92.8
4339,1447,2022,Good,81,,,88.7
4340,1447,2023,Outstanding,98,,,86.3
4341,1447,2024,Outstanding,91,,,96.9
4342,1448,2022,Good,70,,,98.9
4343,1448,2023,Requires Improvement,64,,,85.6
4344,1448,2024,Good,71,,,89.9
4345,1449,2022,Good,82,,,86.0
4346,1449,2023,Good,77,,,86.1
4347,1449,2024,Good,81,,,93.3
4348,1450,2022,Good,67,,,92.8
4349,1450,2023,Good,76,,,97.2
4350,1450,2024,Good,73,,,92.0
4351,1451,2022,Good,78,,,87.7
4352,1451,2023,Good,76,,,97.9
4353,1451,2024,Good,84,,,89.4
4354,1452,2022,Good,67,,,95.4
4355,1452,2023,Good,79,,,88.6
4356,1452,2024,Inadequate,31,,,93.1
4357,1453,2022,Outstanding,87,,,86.0
4358,1453,2023,Good,84,,,94.7
4359,1453,2024,Outstanding,87,,,90.6
4360,1454,2022,Good,65,,,90.9
4361,1454,2023,Good,82,,,93.5
4362,1454,2024,Requires Improvement,45,,,95.2
4363,1455,2022,Outstanding,95,,,87.8
4364,1455,2023,Good,68,,,98.7
4365,1455,2024,Good,79,,,98.3
4366,1456,2022,Good,68,,,87.3
4367,1456,2023,Good,77,,,93.9
4368,1456,2024,Good,72,,,97.5
4369,1457,2022,Good,74,,,94.5
4370,1457,2023,Good,76,,,98.3
4371,1457,2024,Good,74,,,90.5
4372,1458,2022,Good,80,,,94.1
4373,1458,2023,Good,84,,,87.2
4374,1458,2024,Requires Improvement,51,,,86.4
4375,1459,2022,Good,67,,,95.1
4376,1459,2023,Inadequate,20,,,87.9
4377,1459,2024,Good,83,,,87.9
4378,1460,2022,Good,73,,,93.3
4379,1460,2023,Outstanding,88,,,87.8
4380,1460,2024,Good,72,,,87.2
4381,1461,2022,Good,67,,,92.0
4382,1461,2023,Requires Improvement,56,,,96.2
4383,1461,2024,Good,81,,,93.2
4384,1462,2022,Good,82,,,91.7
4385,1462,2023,Good,76,,,97.7
4386,1462,2024,Good,81,,,88.9
4387,1463,2022,Outstanding,92,,,91.1
4388,1463,2023,Good,79,,,88.9
4389,1463,2024,Good,77,,,89.8
4390,1464,2022,Good,82,,,86.6
4391,1464,2023,Good,82,,,96.1
4392,1464,2024,Inadequate,41,,,96.4
4393,1465,2022,Good,75,,,95.6
4394,1465,2023,Good,69,,,85.2
4395,1465,2024,Good,66,,,86.5
4396,1466,2022,Requires Improvement,45,,,94.4
4397,1466,2023,Good,81,,,90.8
4398,1466,2024,Outstanding,98,,,89.4
4399,1467,2022,Good,67,,,95.4
4400,1467,2023,Outstanding,100,,,93.8
4401,1467,2024,Good,72,,,94.3
4402,1468,2022,Requires Improvement,50,,,96.2
4403,1468,2023,Good,69,,,92.4
4404,1468,2024,Outstanding,88,,,91.9
4405,1469,2022,Good,66,,,94.0
4406,1469,2023,Outstanding,92,,,97.6
4407,1469,2024,Good,78,,,88.1
4408,1470,2022,Outstanding,97,,,98.9
4409,1470,2023,Outstanding,98,,,96.1
4410,1470,2024,Good,82,,,87.4
4411,1471,2022,Outstanding,95,,,94.2
4412,1471,2023,Good,73,,,93.7
4413,1471,2024,Good,71,,,93.7
4414,1472,2022,Good,73,,,90.2
4415,1472,2023,Inadequate,32,,,96.6
4416,1472,2024,Good,71,,,95.8
4417,1473,2022,Outstanding,100,,,96.0
4418,1473,2023,Good,84,,,95.2
4419,1473,2024,Good,75,,,92.2
4420,1474,2022,Good,82,,,93.5
4421,1474,2023,Requires Improvement,64,,,96.0
4422,1474,2024,Requires Improvement,60,,,90.4
4423,1475,2022,Outstanding,99,,,89.9
4424,1475,2023,Good,82,,,96.4
4425,1475,2024,Inadequate,39,,,93.9
4426,1476,2022,Good,68,,,97.2
4427,1476,2023,Outstanding,96,,,91.1
4428,1476,2024,Outstanding,87,,,98.6
4429,1477,2022,Outstanding,97,,,86.8
4430,1477,2023,Good,82,,,89.7
4431,1477,2024,Good,79,,,93.6
4432,1478,2022,Good,81,,,91.2
4433,1478,2023,Good,65,,,95.4
4434,1478,2024,Good,72,,,98.7
4435,1479,2022,Outstanding,87,,,86.4
4436,1479,2023,Good,74,,,88.9
4437,1479,2024,Outstanding,91,,,96.5
4438,1480,2022,Outstanding,91,,,93.6
4439,1480,2023,Outstanding,91,,,89.6
4440,1480,2024,Good,81,,,92.0
4441,1481,2022,Good,77,,,90.8
4442,1481,2023,Requires Improvement,48,,,98.7
4443,1481,2024,Good,65,,,92.8
4444,1482,2022,Requires Improvement,60,,,93.8
4445,1482,2023,Good,79,,,86.4
4446,1482,2024,Good,84,,,97.3
4447,1483,2022,Good,73,,,96.4
4448,1483,2023,Good,66,,,92.3
4449,1483,2024,Outstanding,95,,,86.1
4450,1484,2022,Good,69,,,98.4
4451,1484,2023,Good,77,,,85.1
4452,1484,2024,Good,82,,,95.7
4453,1485,2022,Outstanding,86,,,93.9
4454,1485,2023,Good,67,,,89.6
4455,1485,2024,Outstanding,94,,,95.4
4456,1486,2022,Good,72,,,88.6
4457,1486,2023,Outstanding,89,,,98.1
4458,1486,2024,Outstanding,90,,,93.5
4459,1487,2022,Good,83,,,95.8
4460,1487,2023,Good,80,,,95.2
4461,1487,2024,Good,80,,,95.6
4462,1488,2022,Outstanding,90,,,98.0
4463,1488,2023,Outstanding,90,,,88.2
4464,1488,2024,Good,74,,,94.6
4465,1489,2022,Good,74,,,95.7
4466,1489,2023,Outstanding,97,,,97.6
4467,1489,2024,Good,72,,,92.9
4468,1490,2022,Outstanding,86,,,92.8
4469,1490,2023,Good,71,,,91.2
4470,1490,2024,Good,82,,,85.8
4471,1491,2022,Good,79,,,86.8
4472,1491,2023,Good,77,,,96.6
4473,1491,2024,Good,65,,,89.4
4474,1492,2022,Good,79,,,90.3
4475,1492,2023,Outstanding,87,,,87.0
4476,1492,2024,Outstanding,89,,,93.5
4477,1493,2022,Requires Improvement,63,,,91.8
4478,1493,2023,Outstanding,87,,,91.7
4479,1493,2024,Inadequate,27,,,93.9
4480,1494,2022,Good,81,,,86.6
4481,1494,2023,Good,67,,,94.8
4482,1494,2024,Good,83,,,94.9
4483,1495,2022,Good,80,,,95.8
4484,1495,2023,Good,82,,,95.2
4485,1495,2024,Good,83,,,92.0
4486,1496,2022,Good,72,,,87.8
4487,1496,2023,Outstanding,93,,,91.5
4488,1496,2024,Outstanding,88,,,90.6
4489,1497,2022,Requires Improvement,59,,,90.0
4490,1497,2023,Good,81,,,90.5
4491,1497,2024,Good,78,,,89.5
4492,1498,2022,Good,73,,,88.2
4493,1498,2023,Good,70,,,88.3
4494,1498,2024,Good,82,,,86.1
4495,1499,2022,Good,70,,,86.9
4496,1499,2023,Good,74,,,86.1
4497,1499,2024,Good,81,,,91.7
4498,1500,2022,Good,81,,,98.5
4499,1500,2023,Good,66,,,93.7
4500,1500,2024,Good,73,,,89.3
4501,1501,2022,Good,76,,,89.8
4502,1501,2023,Good,65,,,97.2
4503,1501,2024,Good,83,,,96.2
4504,1502,2022,Good,79,,,94.3
4505,1502,2023,Good,65,,,93.6
4506,1502,2024,Good,67,,,93.0
4507,1503,2022,Good,69,,,93.8
4508,1503,2023,Inadequate,28,,,88.9
4509,1503,2024,Good,76,,,86.7
4510,1504,2022,Outstanding,85,,,95.0
4511,1504,2023,Good,76,,,91.8
4512,1504,2024,Good,70,,,91.7
4513,1505,2022,Good,68,,,90.4
4514,1505,2023,Good,77,,,94.6
4515,1505,2024,Good,75,,,94.6
4516,1506,2022,Good,81,,,86.8
4517,1506,2023,Outstanding,90,,,90.1
4518,1506,2024,Requires Improvement,55,,,97.5
4519,1507,2022,Outstanding,98,,,91.5
4520,1507,2023,Outstanding,97,,,92.9
4521,1507,2024,Good,67,,,89.7
4522,1508,2022,Inadequate,29,,,97.7
4523,1508,2023,Good,84,,,94.8
4524,1508,2024,Good,70,,,88.1
4525,1509,2022,Good,73,,,93.0
4526,1509,2023,Requires Improvement,57,,,94.5
4527,1509,2024,Good,75,,,91.0
4528,1510,2022,Good,65,,,91.0
4529,1510,2023,Good,69,,,95.3
4530,1510,2024,Good,70,,,96.2
4531,1511,2022,Requires Improvement,50,,,85.5
4532,1511,2023,Outstanding,91,,,88.4
4533,1511,2024,Good,78,,,90.8
4534,1512,2022,Outstanding,94,,,92.3
4535,1512,2023,Good,73,,,95.3
4536,1512,2024,Outstanding,97,,,92.0
